ID,objid,fname,mimetype,size,Form_ID
f977e238f3b42f67cfcc7489fc65a070,EAEA0-BD44-4B55-ADC9-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_791_warm_calor.ogg,audio/ogg,27304,Ocotepec-133_warm-1
6451af2ea44161a47a101f6d95d87d19,EAEA0-BD44-4B55-ADC9-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_791_warm_calor.wav,audio/wav,218056,Ocotepec-133_warm-1
e393f9df860129e207128d399d8ce9d8,EAEA0-CAC4-2A3A-20E9-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_792_cold_frio.mp3,audio/mpeg,14134,Ocotepec-134_cold-1
43bd2c8005d319dfc96caff2cc75f79d,EAEA0-CAC4-2A3A-20E9-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_792_cold_frio.ogg,audio/ogg,29652,Ocotepec-134_cold-1
493cada842ce1c82bb605a9fd8f01c1d,EAEA0-CAC4-2A3A-20E9-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_792_cold_frio.wav,audio/wav,235000,Ocotepec-134_cold-1
73e2f052a00025ae35316c3bb44151ec,EAEA0-B1DB-0275-53B2-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_793_dry_secar.mp3,audio/mpeg,13366,Ocotepec-135_dry-1
d87d901c73428057220e733c09d3fa2a,EAEA0-B1DB-0275-53B2-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_793_dry_secar.ogg,audio/ogg,31343,Ocotepec-135_dry-1
57e486c9988e37b3594450a370d5a631,EAEA0-B1DB-0275-53B2-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_793_dry_secar.wav,audio/wav,216568,Ocotepec-135_dry-1
fc6887c53f9f855023b302c683a633f2,EAEA0-8772-F11F-AC32-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_794_wet_mojado.mp3,audio/mpeg,16439,Ocotepec-136_wet-1
63910ad53e2bc65ab49bb39f563576fe,EAEA0-8772-F11F-AC32-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_794_wet_mojado.ogg,audio/ogg,33034,Ocotepec-136_wet-1
2aec3929d23a728f736f03c262b4a08a,EAEA0-8772-F11F-AC32-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_794_wet_mojado.wav,audio/wav,273328,Ocotepec-136_wet-1
5324d211965d41305f87451fa6fc8597,EAEA0-288D-8F8A-8E4F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_798_new_nuevo.mp3,audio/mpeg,10678,Ocotepec-137_new-1
162e1a6378180447bf79f71ff27222b4,EAEA0-288D-8F8A-8E4F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_798_new_nuevo.ogg,audio/ogg,25628,Ocotepec-137_new-1
de72367d27d106c6536c404c82ea21ea,EAEA0-288D-8F8A-8E4F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_798_new_nuevo.wav,audio/wav,172792,Ocotepec-137_new-1
6641b5b35e3945229c6321e7b728942f,EAEA0-E931-841F-EE08-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_799_other_otro.mp3,audio/mpeg,11447,Ocotepec-138_other-1
e28b874475a31237eef4532fd7217ebd,EAEA0-E931-841F-EE08-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_799_other_otro.ogg,audio/ogg,23870,Ocotepec-138_other-1
ddbcb1f0af83a4af631e5354f52c8547,EAEA0-E931-841F-EE08-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_799_other_otro.wav,audio/wav,186618,Ocotepec-138_other-1
c5b4a5145e5fe7d3b05547d2a762c0d7,EAEA0-298F-0AEC-AFB7-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_802_come_llegar.mp3,audio/mpeg,11832,Ocotepec-139_come-1
06a9c93668b8203eea17dbd66e8b8816,EAEA0-298F-0AEC-AFB7-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_802_come_llegar.ogg,audio/ogg,29566,Ocotepec-139_come-1
97f2c6612496e80e7dd2551af6504cde,EAEA0-298F-0AEC-AFB7-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_802_come_llegar.wav,audio/wav,191226,Ocotepec-139_come-1
98dec22cbe74aed921e253df49b5d18f,EAEA0-060E-7814-E09F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_803_walk_caminar.mp3,audio/mpeg,14521,Ocotepec-140_walk-1
24ab0b2a883efd08cabeb9d9b51280e9,EAEA0-060E-7814-E09F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_803_walk_caminar.ogg,audio/ogg,29739,Ocotepec-140_walk-1
497889d28cdf9074ebba9fd18abda9a1,EAEA0-060E-7814-E09F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_803_walk_caminar.wav,audio/wav,239612,Ocotepec-140_walk-1
a60c96a1cf0f2b0584cb7b6c0a46d4ce,EAEA0-3B90-4961-000F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_809_grow_crecer.mp3,audio/mpeg,19128,Ocotepec-141_grow-1
be9fd65264a1ca3255fe36c8ec628827,EAEA0-3B90-4961-000F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_809_grow_crecer.ogg,audio/ogg,43280,Ocotepec-141_grow-1
66424061a0c811eb50af30ee431d9532,EAEA0-3B90-4961-000F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_809_grow_crecer.wav,audio/wav,320250,Ocotepec-141_grow-1
02ae9ca610b92d9c56fee1d33d884bb9,EAEA0-1C2C-F04C-1E7F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_811_stand_pararse.mp3,audio/mpeg,20282,Ocotepec-142_stand-1
4c9f584afb28ef90d2ed058a346cb5d8,EAEA0-1C2C-F04C-1E7F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_811_stand_pararse.ogg,audio/ogg,44018,Ocotepec-142_stand-1
17d430b43cd9d1d415b01e27ea167a3e,EAEA0-1C2C-F04C-1E7F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_811_stand_pararse.wav,audio/wav,345596,Ocotepec-142_stand-1
69c0c91e869527280f50b6451759b7e6,EAEA0-E921-BFBD-59CE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_812_sit_sentarse.mp3,audio/mpeg,14521,Ocotepec-143_sit-1
1926606ef4359a7a697e5f58f6e4a87c,EAEA0-E921-BFBD-59CE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_812_sit_sentarse.ogg,audio/ogg,35197,Ocotepec-143_sit-1
4253bf7450f3839b180957979d7daff8,EAEA0-E921-BFBD-59CE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_812_sit_sentarse.wav,audio/wav,239612,Ocotepec-143_sit-1
5f5315db5006db420d03e9695fce28e1,EAEA0-07BD-A01E-0327-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_813_fall_caerse.mp3,audio/mpeg,11448,Ocotepec-144_fall-1
776151a92ac4253f9a78d3925101fff0,EAEA0-07BD-A01E-0327-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_813_fall_caerse.ogg,audio/ogg,25159,Ocotepec-144_fall-1
cc174d3329f47e583afdd784d1e46557,EAEA0-07BD-A01E-0327-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_813_fall_caerse.wav,audio/wav,182010,Ocotepec-144_fall-1
d30bf45bd0c7285478d83721e67d98a6,EAEA0-04E8-89CC-CEE2-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_814_lie_down_acostarse.mp3,audio/mpeg,12991,Ocotepec-145_liedown-1
d5af719e4d749240b385496bb51f7546,EAEA0-04E8-89CC-CEE2-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_814_lie_down_acostarse.ogg,audio/ogg,26322,Ocotepec-145_liedown-1
21d8d0b85eb91deaceb27b595db0d1b0,EAEA0-04E8-89CC-CEE2-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_814_lie_down_acostarse.wav,audio/wav,209666,Ocotepec-145_liedown-1
a2f97f7d43c0322e71c43c0e6ce6b7c4,EAEA0-BC2F-1843-8906-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_815_turn_voltear.mp3,audio/mpeg,15289,Ocotepec-146_turn-1
485626e4dcc4ef660d60f31231f3b86f,EAEA0-BC2F-1843-8906-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_815_turn_voltear.ogg,audio/ogg,34379,Ocotepec-146_turn-1
9181cf5d134c1cfe5d6f7f84df20dad1,EAEA0-BC2F-1843-8906-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_815_turn_voltear.wav,audio/wav,253436,Ocotepec-146_turn-1
1011247cd1d079d186d6e287e12cb830,EAEA0-5DE5-9EE6-29F8-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_818_climb_subir.mp3,audio/mpeg,10296,Ocotepec-147_climb-1
b0ffa3f6fe68cddfede0f0606504983a,EAEA0-5DE5-9EE6-29F8-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_818_climb_subir.ogg,audio/ogg,23661,Ocotepec-147_climb-1
17205b280c5308c4d866a5b527157431,EAEA0-5DE5-9EE6-29F8-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_818_climb_subir.wav,audio/wav,165882,Ocotepec-147_climb-1
0eced4b4317a6da5cbe4118e0b5b0730,EAEA0-4776-13A2-95D4-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_821_swim_nadar.mp3,audio/mpeg,14903,Ocotepec-148_swim-1
9c150a44128d91e620ba1f18305f35c5,EAEA0-4776-13A2-95D4-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_821_swim_nadar.ogg,audio/ogg,31559,Ocotepec-148_swim-1
e76b8a02b0c68532152d9097f2f5eeec,EAEA0-4776-13A2-95D4-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_821_swim_nadar.wav,audio/wav,246522,Ocotepec-148_swim-1
0373dc2803a3ff112b5eaec96caf0cb0,EAEA0-A88C-87C3-3C39-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_822_fly_verb_volar.mp3,audio/mpeg,11067,Ocotepec-149_flyverb-1
872c00794d6a7532f270b2b10ca39315,EAEA0-A88C-87C3-3C39-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_822_fly_verb_volar.ogg,audio/ogg,23226,Ocotepec-149_flyverb-1
5c54636fd111ed5a97744a07f901e4fb,EAEA0-A88C-87C3-3C39-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_822_fly_verb_volar.wav,audio/wav,175102,Ocotepec-149_flyverb-1
4fe131485fd8ee0a425ebcd6c17db0b2,EAEA0-6B05-5CC0-F3EE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_826_throw_tirar.mp3,audio/mpeg,13368,Ocotepec-150_throw-1
31b113ed5c0d987f06d88f1792af611c,EAEA0-6B05-5CC0-F3EE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_826_throw_tirar.ogg,audio/ogg,29685,Ocotepec-150_throw-1
d80212d2e334699a3945677935637bb2,EAEA0-6B05-5CC0-F3EE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_826_throw_tirar.wav,audio/wav,218874,Ocotepec-150_throw-1
fddc1110e9702fabad8e4e3a303b9f67,EAEA0-9F49-A73C-751A-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_827_hide_esconderse.mp3,audio/mpeg,17212,Ocotepec-151_hide-1
863f717eb463f2f41b950aaf7b7f107f,EAEA0-9F49-A73C-751A-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_827_hide_esconderse.ogg,audio/ogg,38074,Ocotepec-151_hide-1
e43f0d50d9367f28dbf8e518ae412353,EAEA0-9F49-A73C-751A-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_827_hide_esconderse.wav,audio/wav,284536,Ocotepec-151_hide-1
b6f22d60dc93d0c533874dda79314ade,EAEA0-CF9F-B5C1-84A0-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_829_chew_masticar.mp3,audio/mpeg,13370,Ocotepec-152_chew-1
111d17bc8b131d25efa48c7a8a6bfb71,EAEA0-CF9F-B5C1-84A0-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_829_chew_masticar.ogg,audio/ogg,28971,Ocotepec-152_chew-1
abec4afc697e8bd13329cf92be794b4f,EAEA0-CF9F-B5C1-84A0-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_829_chew_masticar.wav,audio/wav,218876,Ocotepec-152_chew-1
3b86217be410d01a5c2e70c4c3bfeee1,EAEA0-6B3C-12B2-0A2F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_831_eat_comer.mp3,audio/mpeg,11830,Ocotepec-153_eat-1
9b7ffd7e7ae363e841e07e2a09f51959,EAEA0-6B3C-12B2-0A2F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_831_eat_comer.ogg,audio/ogg,28104,Ocotepec-153_eat-1
50187ea4be6571b71f06662ffb352e8a,EAEA0-6B3C-12B2-0A2F-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_831_eat_comer.wav,audio/wav,193528,Ocotepec-153_eat-1
6f4f90ef235b03fb7dd349748da37483,EAEA0-CE78-8D3E-041D-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_832_drink_beber.mp3,audio/mpeg,12600,Ocotepec-154_drink-1
fbd6d1b21f4ccf93bbe79c186face7c0,EAEA0-CE78-8D3E-041D-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_832_drink_beber.ogg,audio/ogg,25836,Ocotepec-154_drink-1
96b62870d7b80733dca803a809f95c41,EAEA0-CE78-8D3E-041D-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_832_drink_beber.wav,audio/wav,205050,Ocotepec-154_drink-1
867c87130fbbd42426fee176facf2e3a,EAEA0-9F19-338D-92F9-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_833_bite_morder.mp3,audio/mpeg,14904,Ocotepec-155_bite-1
b1891af8355f0e839d5a33cfb6d14a93,EAEA0-9F19-338D-92F9-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_833_bite_morder.ogg,audio/ogg,31688,Ocotepec-155_bite-1
8f9a766a582f4ef85db74ee6fba948d6,EAEA0-9F19-338D-92F9-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_833_bite_morder.wav,audio/wav,246522,Ocotepec-155_bite-1
d0e7d9c8f3b59fe0a8fe193fa5f2f401,EAEA0-D3FF-AAA3-B66C-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_834_suck_amamantar.mp3,audio/mpeg,17979,Ocotepec-156_suck-1
9b28e1cd8efaf7906d7022e354319edd,EAEA0-D3FF-AAA3-B66C-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_834_suck_amamantar.ogg,audio/ogg,41260,Ocotepec-156_suck-1
c2e5b048ad5277b5286c7fc850cf6878,EAEA0-D3FF-AAA3-B66C-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_834_suck_amamantar.wav,audio/wav,304006,Ocotepec-156_suck-1
600e1827f3412590e888afc86a6a06a3,EAEA0-F02D-C7E2-FDF1-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_836_yawn_bostezar.mp3,audio/mpeg,16826,Ocotepec-157_yawn-1
7794b738eb510944afa66ccb089fc940,EAEA0-F02D-C7E2-FDF1-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_836_yawn_bostezar.ogg,audio/ogg,36415,Ocotepec-157_yawn-1
695a7e55f9f5a7f2b719b3f5a324e8e2,EAEA0-F02D-C7E2-FDF1-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_836_yawn_bostezar.wav,audio/wav,281124,Ocotepec-157_yawn-1
634dbeb0ee48ea62cf26019a0afbe235,EAEA0-1F07-C72C-5FB6-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_837_spit_escupir.mp3,audio/mpeg,10297,Ocotepec-158_spit-1
46612614868ae9b5559d4cb4a3d0723d,EAEA0-1F07-C72C-5FB6-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_837_spit_escupir.ogg,audio/ogg,21910,Ocotepec-158_spit-1
b2a63ec6839ad42adf89f0dedac3a0b2,EAEA0-1F07-C72C-5FB6-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_837_spit_escupir.wav,audio/wav,159800,Ocotepec-158_spit-1
6ba985ebf7e440def81e714d8f15b51a,EAEA0-4FE7-87B4-EB6D-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_840_dream_sonyar.mp3,audio/mpeg,13753,Ocotepec-159_dream-1
56da19b5e71eae861b7a0a8a32a217f4,EAEA0-4FE7-87B4-EB6D-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_840_dream_sonyar.ogg,audio/ogg,31595,Ocotepec-159_dream-1
8dc8936678e7c59aaf7962d0b795b2c4,EAEA0-4FE7-87B4-EB6D-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_840_dream_sonyar.wav,audio/wav,228092,Ocotepec-159_dream-1
fa18080511fadbcebefad313c64d0310,EAEA0-D1E5-F8B4-141A-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_841_sleep_dormir.mp3,audio/mpeg,11449,Ocotepec-160_sleep-1
38bda556634fcb26f860be7d8815b121,EAEA0-D1E5-F8B4-141A-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_841_sleep_dormir.ogg,audio/ogg,25180,Ocotepec-160_sleep-1
7b1a3b5c1bdb472b9998c7fa6e80c441,EAEA0-D1E5-F8B4-141A-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_841_sleep_dormir.wav,audio/wav,186620,Ocotepec-160_sleep-1
b978c804c8d8576dfd82f83c89d85f63,EAEA0-8FED-9463-CB53-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_842_live_vivir.mp3,audio/mpeg,16055,Ocotepec-161_live-1
188817719f372a370fe84e8b0324ebdb,EAEA0-8FED-9463-CB53-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_842_live_vivir.ogg,audio/ogg,33894,Ocotepec-161_live-1
c0dc4d13a716be0cf61cac79b4141e96,EAEA0-8FED-9463-CB53-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_842_live_vivir.wav,audio/wav,269518,Ocotepec-161_live-1
db2f2080b70cf79e5b1dbc44b326f975,EAEA0-15F5-F69D-00DB-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_843_die_morir.mp3,audio/mpeg,13366,Ocotepec-162_die-1
d72ae2ef12ba4c69e55f5cf2e8d56bc3,EAEA0-15F5-F69D-00DB-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_843_die_morir.ogg,audio/ogg,31758,Ocotepec-162_die-1
9b0b0ceee752408ccfb392f4774fbc6e,EAEA0-15F5-F69D-00DB-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_843_die_morir.wav,audio/wav,221176,Ocotepec-162_die-1
ad887880841b154d1de7b0bc8bfe9d00,EAEA0-F750-46FD-2C7E-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_844_kill_matar.mp3,audio/mpeg,17591,Ocotepec-163_kill-1
816b4d05a7a6b07f7124213c8e65631a,EAEA0-F750-46FD-2C7E-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_844_kill_matar.ogg,audio/ogg,36374,Ocotepec-163_kill-1
5417ebb5405f1780295b0580ca02f9f4,EAEA0-F750-46FD-2C7E-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_844_kill_matar.wav,audio/wav,295264,Ocotepec-163_kill-1
3ddc6d5c3700f9b5633d5822c2d53e75,EAEA0-E991-A8EE-6A78-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_851_see_ver.mp3,audio/mpeg,10676,Ocotepec-164_see-1
6ac3f68aec6832bee4b1351e2b8435c3,EAEA0-E991-A8EE-6A78-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_851_see_ver.ogg,audio/ogg,22644,Ocotepec-164_see-1
ab7fcdcd5eb0757098b9c5ae84a65efa,EAEA0-E991-A8EE-6A78-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_851_see_ver.wav,audio/wav,170486,Ocotepec-164_see-1
893f7d3447fdb92508413d5fbcc53c69,EAEA0-E9C8-874F-02AE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_852_hear_oir.mp3,audio/mpeg,12597,Ocotepec-165_hear-1
3c7ad4176263439345f169fda1d53eac,EAEA0-E9C8-874F-02AE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_852_hear_oir.ogg,audio/ogg,28220,Ocotepec-165_hear-1
e2e0863bd54c26f61e271ca4c476b497,EAEA0-E9C8-874F-02AE-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_852_hear_oir.wav,audio/wav,202744,Ocotepec-165_hear-1
392cfd709d854383bd27812fc79ab11b,EAEA0-003D-7ED8-3BC5-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_854_sniff_oler.mp3,audio/mpeg,14903,Ocotepec-166_sniffsmell-1
0bb2c88029846ad6406244f6290ba4d8,EAEA0-003D-7ED8-3BC5-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_854_sniff_oler.ogg,audio/ogg,29863,Ocotepec-166_sniffsmell-1
d541251ca6b6239578ca68bdb4abb06d,EAEA0-003D-7ED8-3BC5-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_854_sniff_oler.wav,audio/wav,248680,Ocotepec-166_sniffsmell-1
bdf6ec36e3b33410adeaab4dc38057b6,EAEA0-C3F5-FE2D-AF09-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_855_know_saber.mp3,audio/mpeg,14519,Ocotepec-167_know-1
a5bff4430d7801aa8a0604e408c36c4b,EAEA0-C3F5-FE2D-AF09-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_855_know_saber.ogg,audio/ogg,30659,Ocotepec-167_know-1
31dddbaefee442a11a22d843431d087e,EAEA0-C3F5-FE2D-AF09-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_855_know_saber.wav,audio/wav,239610,Ocotepec-167_know-1
48e2aee5f06e0fc5d4b425a68bac1f3f,EAEA0-84F1-70A9-4B2C-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_856_think_pensar.mp3,audio/mpeg,14905,Ocotepec-168_think-1
d23295d26768417803369f36c54b23b8,EAEA0-84F1-70A9-4B2C-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_856_think_pensar.ogg,audio/ogg,34473,Ocotepec-168_think-1
d790da1fdef586ae8dd94452e9d26d60,EAEA0-84F1-70A9-4B2C-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_856_think_pensar.wav,audio/wav,246524,Ocotepec-168_think-1
8b3caeed88e33b51819eb2c198b07623,EAEA0-A088-CD47-88D0-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_858_laugh_reirse.mp3,audio/mpeg,15289,Ocotepec-169_laugh-1
04138dc08df744d21836b7d7b93f5e16,EAEA0-A088-CD47-88D0-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_858_laugh_reirse.ogg,audio/ogg,36251,Ocotepec-169_laugh-1
4c6bd5e4a2b3775882bceb051e740475,EAEA0-A088-CD47-88D0-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_858_laugh_reirse.wav,audio/wav,251132,Ocotepec-169_laugh-1
9820cb28bf6a91f9dafc6f52ba7c8115,EAEA0-2625-24CF-ACA7-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_859_cry_llorar.mp3,audio/mpeg,16439,Ocotepec-170_cry-1
90265630f65c3c1f19bd1bc356d540f4,EAEA0-2625-24CF-ACA7-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_859_cry_llorar.ogg,audio/ogg,36354,Ocotepec-170_cry-1
58ce28af8a6a28599d3ae753f4c2d6c7,EAEA0-2625-24CF-ACA7-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_859_cry_llorar.wav,audio/wav,274170,Ocotepec-170_cry-1
2cc0a060c30cdd0a5558dd638d99584e,EAEA0-9AE0-8C1E-2DF4-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_867_blow_soplar.mp3,audio/mpeg,12984,Ocotepec-171_blow-1
b43ac8f20f580d74b6d3797ed2ed9c2f,EAEA0-9AE0-8C1E-2DF4-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_867_blow_soplar.ogg,audio/ogg,26402,Ocotepec-171_blow-1
b8e8a708a8b015c2172519e7284a410d,EAEA0-9AE0-8C1E-2DF4-0,MiZo_Mixe_Oaxaca_NorthHighland_Totontepec_Ocotepec_Dl_867_blow_soplar.wav,audio/wav,211962,Ocotepec-171_blow-1
